VT("/VOUT") X,VT("/VOUT") Y
0,0.2853399296964677
6.25e-13,0.2853399886868812
1.875e-12,0.2853400505484842
4.375e-12,0.2853400991710071
9.375e-12,0.2853400634012119
1.9375e-11,0.2853399210443927
2.9375e-11,0.2853397921195098
3.937499999999999e-11,0.285339672704685
4.937499999999999e-11,0.2853395507831614
5.937499999999999e-11,0.2853394244825315
6.937499999999999e-11,0.2853392960832573
7.9375e-11,0.2853391677912462
8.9375e-11,0.2853390409347553
9.937500000000001e-11,0.2853389162486005
1.09375e-10,0.2853387941652064
1.19375e-10,0.2853386749550348
1.29375e-10,0.28533855878425
1.39375e-10,0.2853384457436927
1.49375e-10,0.2853383358689807
1.59375e-10,0.285338229156281
1.69375e-10,0.285338125574509
1.79375e-10,0.2853380250744135
1.89375e-10,0.2853379275951504
1.993749999999999e-10,0.2853378330689588
2.093749999999999e-10,0.2853377414244496
2.193749999999999e-10,0.2853376525888922
2.293749999999999e-10,0.2853375664897811
2.393749999999999e-10,0.2853374830558911
2.493749999999999e-10,0.2853374022179651
2.593749999999999e-10,0.2853373239091457
2.69375e-10,0.2853372480652265
2.79375e-10,0.2853371746247786
2.89375e-10,0.2853371035291945
2.99375e-10,0.2853370347226768
3.09375e-10,0.2853369681521897
3.19375e-10,0.2853369037673891
3.293750000000001e-10,0.2853368415205397
3.393750000000001e-10,0.2853367813664242
3.493750000000001e-10,0.2853367232622492
3.593750000000001e-10,0.2853366671675499
3.693750000000001e-10,0.2853366130440932
3.793750000000002e-10,0.2853365608557833
3.893750000000002e-10,0.2853365105685648
3.993750000000002e-10,0.2853364621503283
4.093750000000002e-10,0.2853364155708142
4.193750000000002e-10,0.2853363708015162
4.293750000000002e-10,0.2853363278155839
4.393750000000003e-10,0.285336286587724
4.493750000000003e-10,0.2853362470941
4.593750000000003e-10,0.2853362093122306
4.693750000000003e-10,0.2853361732208852
4.793750000000002e-10,0.285336138799979
4.893750000000002e-10,0.2853361060304656
4.946875000000001e-10,0.2853360892884736
5e-10,0.285336073005318
5.1e-10,0.2853571291984285
5.2e-10,0.2854065783307026
5.299999999999999e-10,0.2854834821370888
5.399999999999999e-10,0.2855875439389583
5.499999999999999e-10,0.2857189981142045
5.599999999999998e-10,0.2858783978754025
5.699999999999998e-10,0.2860663719161526
5.799999999999998e-10,0.286283646693652
5.899999999999997e-10,0.2865321124539446
5.999999999999997e-10,0.2868117088685356
6.099999999999997e-10,0.2871228702141654
6.199999999999996e-10,0.2874661622574453
6.299999999999996e-10,0.2878436191426939
6.399999999999995e-10,0.2882549362213791
6.499999999999995e-10,0.2887003237115462
6.599999999999995e-10,0.2891809900991854
6.699999999999994e-10,0.2896966615033963
6.799999999999994e-10,0.2902471616832392
6.899999999999994e-10,0.2908301149359929
6.999999999999993e-10,0.291447410065848
7.099999999999993e-10,0.2920994867830642
7.199999999999993e-10,0.2927849759003132
7.299999999999992e-10,0.2935020290015795
7.399999999999992e-10,0.2942498031784938
7.499999999999992e-10,0.2950266274171409
7.599999999999991e-10,0.2958308131639659
7.699999999999991e-10,0.2966568996707671
7.799999999999991e-10,0.2975052653741351
7.89999999999999e-10,0.2983739541590899
7.99999999999999e-10,0.2992600952403058
8.09999999999999e-10,0.3001591217987746
8.199999999999989e-10,0.301067601838941
8.299999999999989e-10,0.3019808852389965
8.399999999999989e-10,0.302895203693721
8.499999999999988e-10,0.3038054003532198
8.599999999999988e-10,0.3047070624901247
8.699999999999988e-10,0.3055945233332263
8.799999999999987e-10,0.30645751620908
8.899999999999987e-10,0.3072945093403931
8.999999999999986e-10,0.3081028775301419
9.099999999999986e-10,0.308876118272252
9.199999999999986e-10,0.3096071673009907
9.299999999999985e-10,0.310289164907789
9.399999999999986e-10,0.3109155735077407
9.499999999999986e-10,0.3114802592769575
9.599999999999985e-10,0.3119767953004419
9.699999999999985e-10,0.3123993363179496
9.799999999999985e-10,0.3127413580239546
9.899999999999984e-10,0.3129977887297362
9.999999999999984e-10,0.3131628731557414
1.009999999999998e-09,0.3132436898094098
1.019999999999998e-09,0.3132030015817009
1.029999999999998e-09,0.3130136478131197
1.039999999999998e-09,0.312660561612103
1.049999999999998e-09,0.3121345993820672
1.059999999999998e-09,0.3114287618372003
1.069999999999998e-09,0.3105416510183636
1.079999999999998e-09,0.3094623174847324
1.089999999999998e-09,0.3081893786351164
1.099999999999998e-09,0.3067204063698478
1.109999999999998e-09,0.3050536018151724
1.119999999999998e-09,0.3031905222935717
1.129999999999998e-09,0.3011303421501962
1.139999999999998e-09,0.2988786834557666
1.149999999999998e-09,0.2964388434727751
1.159999999999998e-09,0.2938197180477788
1.169999999999998e-09,0.2910286469433502
1.179999999999998e-09,0.2880790050694638
1.189999999999998e-09,0.2849824581572571
1.199999999999998e-09,0.2817560529463539
1.209999999999998e-09,0.2784155704429654
1.219999999999998e-09,0.2749823190605415
1.229999999999998e-09,0.2714754147189538
1.239999999999998e-09,0.2679193955527988
1.249999999999998e-09,0.2643357060577297
1.259999999999998e-09,0.2607508155381444
1.269999999999997e-09,0.2571870025567221
1.279999999999997e-09,0.2536702589794562
1.289999999999997e-09,0.2502241978896897
1.299999999999997e-09,0.246871213743071
1.309999999999997e-09,0.2436328082870424
1.319999999999997e-09,0.2405298715151513
1.329999999999997e-09,0.2375791568747826
1.339999999999997e-09,0.2348006364145814
1.349999999999997e-09,0.2322085172445362
1.359999999999997e-09,0.2298199517442628
1.369999999999997e-09,0.2276476292038095
1.379999999999997e-09,0.2257071582175309
1.389999999999997e-09,0.2240119116399071
1.399999999999997e-09,0.222577354909199
1.409999999999997e-09,0.2214179961423085
1.419999999999997e-09,0.2205479810605332
1.429999999999997e-09,0.2199955182115139
1.439999999999997e-09,0.2197669183853357
1.449999999999997e-09,0.219893107804483
1.459999999999997e-09,0.2203950487434172
1.469999999999997e-09,0.2213010090491541
1.479999999999997e-09,0.2226502634499719
1.489999999999997e-09,0.2244814649461566
1.499999999999997e-09,0.2268390599616083
1.509999999999997e-09,0.2297312308397354
1.519999999999997e-09,0.2332472771936668
1.529999999999997e-09,0.2374763282722054
1.539999999999997e-09,0.2425044024655627
1.549999999999997e-09,0.2484268498591438
1.559999999999996e-09,0.2553420391377366
1.569999999999996e-09,0.263347639283979
1.579999999999996e-09,0.2725296128702314
1.589999999999996e-09,0.2829569271625188
1.599999999999996e-09,0.2946735102088068
1.609999999999996e-09,0.3076966958520631
1.619999999999996e-09,0.3220207464881455
1.629999999999996e-09,0.3376219369189007
1.639999999999996e-09,0.3544623316336135
1.649999999999996e-09,0.3724911251839516
1.659999999999996e-09,0.3916437874580569
1.669999999999996e-09,0.4118399899759139
1.679999999999996e-09,0.4329811370171803
1.689999999999996e-09,0.4549482373245142
1.699999999999996e-09,0.4776005975130966
1.709999999999996e-09,0.5007756406028598
1.719999999999996e-09,0.5242892284322261
1.729999999999996e-09,0.5479375823027498
1.739999999999996e-09,0.5715124444614831
1.749999999999996e-09,0.5948416986212538
1.759999999999996e-09,0.617655458177228
1.769999999999996e-09,0.6396866109516559
1.779999999999996e-09,0.6606917275239396
1.789999999999996e-09,0.6804530041571162
1.799999999999996e-09,0.6987789074991474
1.809999999999996e-09,0.7155061642027061
1.819999999999996e-09,0.7305018506605794
1.829999999999996e-09,0.7436639371828101
1.839999999999996e-09,0.7549195316091027
1.849999999999995e-09,0.7642206222164182
1.859999999999995e-09,0.7715377223992915
1.869999999999995e-09,0.7768558737873681
1.879999999999996e-09,0.7801492085746782
1.889999999999996e-09,0.7813979457478625
1.899999999999996e-09,0.7805671371011123
1.909999999999996e-09,0.7775998986739276
1.919999999999996e-09,0.7724305243198907
1.929999999999996e-09,0.7649634871474316
1.939999999999997e-09,0.7550914915859329
1.949999999999997e-09,0.7427055178513872
1.959999999999997e-09,0.7276974229124265
1.969999999999997e-09,0.7099754798425499
1.979999999999997e-09,0.6894804980840532
1.989999999999997e-09,0.6662006982082052
1.999999999999998e-09,0.6401856075231056
2.009999999999998e-09,0.6115790233448664
2.019999999999998e-09,0.5805848696180597
2.029999999999998e-09,0.5475600918040716
2.039999999999998e-09,0.5129182553345863
2.049999999999999e-09,0.4770600604967927
2.059999999999999e-09,0.4404298080902651
2.069999999999999e-09,0.4035057572128644
2.079999999999999e-09,0.3667813762711917
2.089999999999999e-09,0.3307609842734557
2.099999999999999e-09,0.2959970699621881
2.11e-09,0.2632243338075084
2.12e-09,0.2335813748375571
2.13e-09,0.2083935327004902
2.14e-09,0.1881219792952549
2.15e-09,0.1720144843249934
2.16e-09,0.1589322304982548
2.170000000000001e-09,0.1479540720731209
2.180000000000001e-09,0.1385178866844
2.190000000000001e-09,0.1302704441858016
2.200000000000001e-09,0.1229914512298817
2.210000000000001e-09,0.11652597353144
2.220000000000001e-09,0.1107585501585088
2.230000000000002e-09,0.1056001003153899
2.240000000000002e-09,0.1009801202975457
2.250000000000002e-09,0.09684131216482605
2.260000000000002e-09,0.0931358429736919
2.270000000000002e-09,0.0898257515836741
2.280000000000002e-09,0.0868704515662745
2.290000000000003e-09,0.08424037237759764
2.300000000000003e-09,0.08190768904991269
2.310000000000003e-09,0.07984691374346943
2.320000000000003e-09,0.07803501800595676
2.330000000000003e-09,0.07645114077941355
2.340000000000003e-09,0.07507637501521609
2.350000000000004e-09,0.07389358812777262
2.360000000000004e-09,0.07288890907700711
2.370000000000004e-09,0.07204518490631016
2.380000000000004e-09,0.07135184615263475
2.390000000000004e-09,0.07079769204556033
2.400000000000005e-09,0.07037217454265807
2.410000000000005e-09,0.07006658317228431
2.420000000000005e-09,0.06987423222989751
2.430000000000005e-09,0.06978973799241509
2.440000000000005e-09,0.06980723702019907
2.450000000000005e-09,0.06992639017621725
2.460000000000006e-09,0.07014437534559624
2.470000000000006e-09,0.07046288798297488
2.480000000000006e-09,0.07088545929544249
2.490000000000006e-09,0.07141698651332333
2.500000000000006e-09,0.0720644804104261
2.510000000000006e-09,0.0728366509406758
2.520000000000007e-09,0.07374256109261504
2.530000000000007e-09,0.07479394147952886
2.540000000000007e-09,0.07600096283063128
2.550000000000007e-09,0.07737388137168841
2.560000000000007e-09,0.07892447124050195
2.570000000000007e-09,0.08066391489923118
2.580000000000008e-09,0.0826029824857353
2.590000000000008e-09,0.08475223893672257
2.600000000000008e-09,0.08712238369856201
2.610000000000008e-09,0.08972476720898158
2.620000000000008e-09,0.09257203017368471
2.630000000000008e-09,0.09567887610748409
2.640000000000009e-09,0.09906297939827538
2.650000000000009e-09,0.1027459519794517
2.660000000000009e-09,0.1067544911063849
2.670000000000009e-09,0.1111217661677677
2.680000000000009e-09,0.1158891603119008
2.69000000000001e-09,0.1211116200022372
2.70000000000001e-09,0.1268489810841377
2.71000000000001e-09,0.1331873129772646
2.72000000000001e-09,0.1402352613819004
2.73000000000001e-09,0.1481348428307466
2.74000000000001e-09,0.157076576211194
2.750000000000011e-09,0.1673216083036481
2.760000000000011e-09,0.1792338575927721
2.770000000000011e-09,0.1933165867083574
2.780000000000011e-09,0.2102138755219209
2.790000000000011e-09,0.2305607854616514
2.800000000000011e-09,0.2546183864233566
2.810000000000012e-09,0.2820607444749788
2.820000000000012e-09,0.3122326077769194
2.830000000000012e-09,0.3445018503650198
2.840000000000012e-09,0.3783934457720094
2.850000000000012e-09,0.413562250078473
2.860000000000012e-09,0.4497273728410195
2.870000000000013e-09,0.4866228308778601
2.880000000000013e-09,0.5239717417010208
2.890000000000013e-09,0.5615425034937108
2.900000000000013e-09,0.5990801630798448
2.910000000000013e-09,0.6361858127967541
2.920000000000013e-09,0.672459372880131
2.930000000000014e-09,0.7075249049371088
2.940000000000014e-09,0.7410287194461807
2.950000000000014e-09,0.7726361093698525
2.960000000000014e-09,0.8020333990405594
2.970000000000014e-09,0.8289397168589634
2.980000000000015e-09,0.8531358051161294
2.990000000000015e-09,0.8745120018858872
3.000000000000015e-09,0.8931152415193787
3.010000000000015e-09,0.9091523171927214
3.020000000000015e-09,0.9229599148098521
3.030000000000015e-09,0.9348991908710457
3.040000000000016e-09,0.9452935110641487
3.050000000000016e-09,0.9544052842259104
3.060000000000016e-09,0.9624377765918894
3.070000000000016e-09,0.9695463049684123
3.080000000000016e-09,0.9758500185974344
3.090000000000016e-09,0.9814413563514088
3.100000000000017e-09,0.986393047580207
3.110000000000017e-09,0.9907631719994753
3.120000000000017e-09,0.9945988639262529
3.130000000000017e-09,0.9979390370632593
3.140000000000017e-09,1.000816400021528
3.150000000000017e-09,1.003258926185605
3.160000000000018e-09,1.005290944116383
3.170000000000018e-09,1.006933945594717
