(VT("/DIN+") - VT("/DIN-")) X,(VT("/DIN+") - VT("/DIN-")) Y
1.744699070585042e-10,-0.02931156436918531
1.750000000000001e-10,-0.03128689300804638
1.758618830723367e-10,-0.03449184236905034
1.765472799177479e-10,-0.03703406306473744
1.774768598895818e-10,-0.04047203157707568
1.78361572549351e-10,-0.04373253754429784
1.793168649904614e-10,-0.04723947415768509
1.800000000000001e-10,-0.04973797743297098
1.810178978556909e-10,-0.05344542046731432
1.819840752467119e-10,-0.05694630516165006
1.829737840450856e-10,-0.0605128618461655
1.84107588051036e-10,-0.0645727303098087
1.850000000000001e-10,-0.06774758404905845
1.86079999381332e-10,-0.07156407938184445
1.871527994332276e-10,-0.07532577596621121
1.883302782137083e-10,-0.07941900772914723
1.891651391068542e-10,-0.08229762312977656
1.900000000000001e-10,-0.08515585831301475
1.909997011945852e-10,-0.08855063616725894
1.921432216576566e-10,-0.09239517070570485
1.932913484726078e-10,-0.09621200354543918
1.94145674236304e-10,-0.09902298278166577
1.950000000000001e-10,-0.1018082831500746
1.963463064153172e-10,-0.1061436913843732
1.976812412980258e-10,-0.1103749984560076
1.988406206490129e-10,-0.1139932442743194
2.000000000000001e-10,-0.1175570504584948
2.009729753315117e-10,-0.1205046129196508
2.018214093368904e-10,-0.1230418382883722
2.030585188140423e-10,-0.1266848190681391
2.040895116385942e-10,-0.1296682949186179
2.050000000000001e-10,-0.1322623730647306
2.06168121717615e-10,-0.1355333213490611
2.072296167735826e-10,-0.1384487537962081
2.083459330519331e-10,-0.1414549396933753
2.091729665259666e-10,-0.1436417864062471
2.100000000000001e-10,-0.1457937254842827
2.109763930895555e-10,-0.1482886515588454
2.120402294358691e-10,-0.1509498114810822
2.133003192786987e-10,-0.1540232848975048
2.141501596393494e-10,-0.1560471650452786
2.150000000000001e-10,-0.1580310024751383
2.160684868932842e-10,-0.1604676361381248
2.171777940476729e-10,-0.1629284780289262
2.183282969117846e-10,-0.1654054419100342
2.191641484558924e-10,-0.1671562599751182
2.200000000000001e-10,-0.1688655851004033
2.210178555838266e-10,-0.1708904676285041
2.219594556440316e-10,-0.1727076548752152
2.231005587693886e-10,-0.1748368924667429
2.241639706902422e-10,-0.1767483699419465
2.250000000000002e-10,-0.1782013048376738
2.260375068889647e-10,-0.1799428124908433
2.268542427694823e-10,-0.1812653665128627
2.275693327332599e-10,-0.1823880605335155
2.285595222942364e-10,-0.1838879087116377
2.293405111249548e-10,-0.1850257163578827
2.300000000000002e-10,-0.1859552971776506
2.309269647410803e-10,-0.1872132850085467
2.318464512082785e-10,-0.1884046598051494
2.328408200074207e-10,-0.1896293531695499
2.33964461820148e-10,-0.1909330697258423
2.350000000000002e-10,-0.1920587371353888
2.360856980760731e-10,-0.1931603469653471
2.373604023988687e-10,-0.1943504555292107
2.386317684298799e-10,-0.1954256900820091
2.3931588421494e-10,-0.1959578626295956
2.400000000000002e-10,-0.1964574501457379
2.411571045076603e-10,-0.1972280495050286
2.422194963952163e-10,-0.197852965163867
2.431930210078639e-10,-0.1983559494519661
2.44096510503932e-10,-0.1987629944729158
2.450000000000001e-10,-0.199112392920616
2.459626999649464e-10,-0.1994211384688851
2.469092016935886e-10,-0.1996606711916542
2.478409718017122e-10,-0.1998344005333612
2.486975031525814e-10,-0.1999397254755668
2.493487515762908e-10,-0.1999849308011898
2.500000000000001e-10,-0.2
2.508492282715529e-10,-0.1999743762988812
2.517040596978145e-10,-0.1998968344931511
2.526484499912909e-10,-0.1997508300863274
2.53684376877452e-10,-0.1995178792984463
2.543421884387261e-10,-0.19933045909386
2.550000000000001e-10,-0.199112392920616
2.559992408849892e-10,-0.1987225850556278
2.569338397122453e-10,-0.1982941866065246
2.579279268640836e-10,-0.1977709841575003
2.590649854256402e-10,-0.1970874087602537
2.600000000000001e-10,-0.1964574501457377
2.612931878392933e-10,-0.1954856549538582
2.625034275760265e-10,-0.1944709671726819
2.639754327087959e-10,-0.1931004652925245
2.650000000000001e-10,-0.1920587371353886
2.662215268237969e-10,-0.1907231744879236
2.673570417798497e-10,-0.1893909565503154
2.68497379446488e-10,-0.1879657656510709
2.69248689723244e-10,-0.1869792812358242
2.7e-10,-0.1859552971776503
2.711878653384726e-10,-0.1842603071938171
2.723805956988176e-10,-0.1824654340375835
2.736657843894276e-10,-0.1804282269175908
2.743328921947138e-10,-0.179328943681436
2.75e-10,-0.1782013048376737
2.760389174060335e-10,-0.1763891384094115
2.769205916898318e-10,-0.1747981595648889
2.783393845209221e-10,-0.172136791804336
2.79169692260461e-10,-0.1705220728599783
2.8e-10,-0.1688655851004031
2.8127046111092e-10,-0.1662510553106866
2.825059114060791e-10,-0.1636171282035292
2.837529557030395e-10,-0.1608685066690289
2.85e-10,-0.1580310024751382
2.865790451163319e-10,-0.1543129956475484
2.883829643223189e-10,-0.1498984139209965
2.9e-10,-0.1457937254842825
2.923524237910743e-10,-0.1395815492901762
2.936762118955371e-10,-0.1359642875954054
2.95e-10,-0.1322623730647309
2.9617673885648e-10,-0.1289024674539301
2.974465795696247e-10,-0.1252056389406866
2.986260524674594e-10,-0.1217075932948186
2.999999999999999e-10,-0.1175570504584953
3.014471656614234e-10,-0.1131001199872757
3.026212421594671e-10,-0.1094222528977226
3.038122114206765e-10,-0.1056367250722274
3.049999999999999e-10,-0.1018082831500747
3.063383577640203e-10,-0.09743348366976917
3.076982382373009e-10,-0.09292483713170729
3.089596411948322e-10,-0.08868804370732919
3.099999999999999e-10,-0.08515585831301514
3.107586893157313e-10,-0.08255926025243387
3.115805711779907e-10,-0.07972735117178881
3.123624450738519e-10,-0.07701552473813966
3.133321104065897e-10,-0.07362919708934546
3.142325946313452e-10,-0.07046241656251157
3.149999999999999e-10,-0.06774758404905895
3.160343373517463e-10,-0.06406610781765659
3.173473926970069e-10,-0.05935770397179757
3.184302576996699e-10,-0.05544724056551154
3.192151288498349e-10,-0.05259836516519756
3.199999999999999e-10,-0.04973797743297165
3.211924336716003e-10,-0.04537164180068665
3.221495909412472e-10,-0.04185012910707814
3.231567880621995e-10,-0.03812982529478348
3.240783940310996e-10,-0.03471359698267767
3.249999999999999e-10,-0.03128689300804727
3.260208242965695e-10,-0.02748029910024141
3.269941519614881e-10,-0.02384132154573498
3.28227742056494e-10,-0.01921792820910856
3.291138710282469e-10,-0.01589023265213774
3.299999999999998e-10,-0.01255810390586359
3.310026212132892e-10,-0.008783751467837497
3.318864363381624e-10,-0.005453996958968865
3.329540936117149e-10,-0.001429687891563669
3.33899350069882e-10,0.002133792343107233
3.344751029748345e-10,0.004304037858851251
3.349999999999998e-10,0.006282151815624804
3.357498703276514e-10,0.009106979792490089
3.367549605289129e-10,0.01289028955576715
3.376994394418007e-10,0.01644125771757765
3.387355031154981e-10,0.02033052305128225
3.399999999999998e-10,0.02506664671285991
3.412958582948582e-10,0.02990543602696388
3.426626941687355e-10,0.03498986689652961
3.438582987878288e-10,0.03941841471317709
3.449999999999998e-10,0.04362864827930751
3.463911308849698e-10,0.04873119979426765
3.478210531896617e-10,0.05394108084777166
3.489105265948307e-10,0.05788444526454928
3.499999999999998e-10,0.06180339887498842
3.512793872339673e-10,0.06637209664954175
3.523906765349299e-10,0.07030928525395641
3.536458390987198e-10,0.07471901417170845
3.543229195493598e-10,0.07708057372336458
3.549999999999998e-10,0.079429578126955
3.560116484589021e-10,0.08291508028068201
3.570008687307969e-10,0.0862941636475727
3.58078420766092e-10,0.08994079982079001
3.591972006199404e-10,0.09368767786557258
3.599999999999997e-10,0.0963507348203419
3.612877223680827e-10,0.1005760521029488
3.624601611173651e-10,0.1043716262749448
3.635855022933287e-10,0.1079668095613741
3.642927511466642e-10,0.1102015351648122
3.649999999999997e-10,0.112416675570425
3.658732599149403e-10,0.1151241654511459
3.666738381152549e-10,0.1175789217447183
3.678746986962216e-10,0.1212106597119418
3.689347381822485e-10,0.124364969306358
3.699999999999997e-10,0.1274847979497369
3.714674961795574e-10,0.131698217615031
3.732226582768144e-10,0.1366049721602354
3.749999999999997e-10,0.1414213562373085
3.77070145157441e-10,0.1468307485631602
3.785350725787203e-10,0.1505240815073663
3.799999999999997e-10,0.1541026485551569
3.817125458530482e-10,0.1581369520522076
3.831568565026478e-10,0.1614114496748225
3.840784282513238e-10,0.1634384411732115
3.849999999999997e-10,0.1654161148549116
3.865612920416845e-10,0.1686523933425507
3.879348015567461e-10,0.1713787564572923
3.889674007783729e-10,0.1733528824558113
3.899999999999996e-10,0.175261336008772
3.91312286348721e-10,0.1775908103003629
3.924888890183839e-10,0.1795870832990774
3.935578424322039e-10,0.1813241597751699
3.942789212161018e-10,0.1824543957706946
3.949999999999996e-10,0.1835509251367956
3.957112627542425e-10,0.1845993084161078
3.963929541491623e-10,0.1855729665226957
3.972173171907958e-10,0.1867094577286804
3.981431933501232e-10,0.1879321346924752
3.989231648349886e-10,0.1889177298747915
3.994615824174941e-10,0.1895742796369431
3.999999999999996e-10,0.1902113032590302
4.006225216233145e-10,0.1909234083195856
4.013061303272467e-10,0.1916751030458441
4.02133148632949e-10,0.1925419387365261
4.028274783340161e-10,0.1932335745415187
4.037799906437196e-10,0.1941285201209835
4.043899953218596e-10,0.1946688048205174
4.049999999999996e-10,0.1951833523877491
4.058727990810573e-10,0.1958746791040529
4.068023515938366e-10,0.1965526568093366
4.075847621284367e-10,0.1970765529392122
4.085196093618667e-10,0.1976463053838107
4.092598046809331e-10,0.1980538999043621
4.099999999999996e-10,0.1984229402628954
4.107807042967544e-10,0.1987703212429834
4.117224493062455e-10,0.1991320734109729
4.124877363327629e-10,0.1993798340250466
4.132339577452848e-10,0.1995814718487239
4.141522762857958e-10,0.1997754120962971
4.145761381428976e-10,0.1998447404786319
4.149999999999995e-10,0.1999013120731463
4.157590029836905e-10,0.1999707287296926
4.165294244511124e-10,0.1999993307668508
4.172318590677772e-10,0.199988650133144
4.184540540522147e-10,0.1998864992995328
4.192270270261071e-10,0.1997671264639635
4.199999999999995e-10,0.1996053456856544
4.211159223356829e-10,0.1992970532908687
4.222259248855622e-10,0.1989029195065022
4.232986597016308e-10,0.1984392810046746
4.241493298508151e-10,0.1980139300292183
4.249999999999995e-10,0.1975376681190279
4.260977312321054e-10,0.1968480476570638
4.270898519675088e-10,0.1961522603192307
4.281055254454691e-10,0.1953688971097985
4.290527627227343e-10,0.1945737790109405
4.299999999999995e-10,0.1937166322257267
4.308068998776343e-10,0.1929377551633802
4.317129906332717e-10,0.1920099416869063
4.327627700051978e-10,0.1908649771874462
4.338813850025986e-10,0.1895627031407874
4.34440692501299e-10,0.1888799252269411
4.349999999999995e-10,0.1881761537908458
4.361186149974004e-10,0.1867059455661964
4.369732728452477e-10,0.18552668688138
4.379142074766227e-10,0.1841727108218758
4.389571037383111e-10,0.182604342526886
4.399999999999995e-10,0.1809654104932049
4.410894043994276e-10,0.179178722604237
4.422538792117771e-10,0.1771853926739556
4.433955578923279e-10,0.1751482051926282
4.441977789461636e-10,0.1736681604063783
4.449999999999994e-10,0.17214840540079
4.458921357560214e-10,0.1704121007081742
4.468144732845997e-10,0.1685663578553598
4.480210182526827e-10,0.1660750416800136
4.490942638148079e-10,0.1637867400679797
4.499999999999994e-10,0.1618033988749911
4.512443158423292e-10,0.1590018702212026
4.523285426884742e-10,0.1564894092149736
4.534250453536933e-10,0.1538820314923606
4.542125226768463e-10,0.1519688642338819
4.549999999999994e-10,0.1500222139260936
4.564743970200497e-10,0.146288953688827
4.575133828484576e-10,0.1435901446863239
4.58664475892083e-10,0.1405358704313233
4.599999999999994e-10,0.1369094211857396
4.616151729756812e-10,0.1324079272805235
4.633539819209302e-10,0.1274248089695891
4.649999999999994e-10,0.1225814107305974
4.667457579191045e-10,0.1173156977395212
4.686193805100425e-10,0.1115231448913103
4.699999999999994e-10,0.1071653589958014
4.722125821042678e-10,0.1000314717805357
4.736062910521336e-10,0.0954477208144775
4.749999999999994e-10,0.09079809994791166
4.76703341356157e-10,0.08503073629536589
4.780363275695594e-10,0.08045592441610921
4.790181637847794e-10,0.07705361313165376
4.799999999999994e-10,0.07362491053693798
4.811181453006477e-10,0.06968955375494806
4.821451919433724e-10,0.06604750427488759
4.833377226620516e-10,0.06178766117044221
4.841688613310255e-10,0.05880015706130909
4.849999999999994e-10,0.05579822120784828
4.858766405768984e-10,0.05261711447866313
4.868550689312558e-10,0.04904971955189841
4.879873267544165e-10,0.04490071089001463
4.889196688959006e-10,0.04146882898487503
4.8945983444795e-10,0.03947459211255766
4.899999999999993e-10,0.03747626291714745
4.906818711010321e-10,0.03494817575363934
4.913174574288552e-10,0.03258648547526422
4.920867310684443e-10,0.0297218199134251
4.928074117352876e-10,0.02703242649727106
4.935913564591705e-10,0.02410129999820948
4.942956782295849e-10,0.0214633728297402
4.949999999999993e-10,0.01882166266370561
4.957810253619315e-10,0.01588840000193975
4.968015093883132e-10,0.01205072190561313
4.976411286849711e-10,0.008889805458713929
4.985332413711404e-10,0.005528845323733433
4.992666206855699e-10,0.002764686822800622
4.999999999999993e-10,3.05311331771918e-15
5.007594731393978e-10,-0.002863048487786568
5.016392219669857e-10,-0.006178737952622804
5.027616152897279e-10,-0.01040634312332323
5.0365750915705e-10,-0.01377756436279459
5.043287545785246e-10,-0.01630091830499181
5.049999999999993e-10,-0.01882166266369967
5.058267219064319e-10,-0.02192208807574558
5.065386933363045e-10,-0.02458793040474755
5.075328857042617e-10,-0.02830298032094314
5.085157245055542e-10,-0.03196583980934653
5.093941187995785e-10,-0.03523020740512789
5.099999999999993e-10,-0.03747626291714168
5.111158195582667e-10,-0.04159970053791939
5.119546260158029e-10,-0.04468743724268615
5.127939651732262e-10,-0.04776595280534829
5.137725418048449e-10,-0.0513400122557684
5.14386270902422e-10,-0.05357270152727889
5.149999999999993e-10,-0.05579822120784272
5.157920430183537e-10,-0.05865926772510721
5.166556407819613e-10,-0.06176386534892697
5.173833627090388e-10,-0.06436732210307916
5.182339782756096e-10,-0.06739504938768531
5.191169891378044e-10,-0.07051974794918925
5.195584945689018e-10,-0.07207482513306646
5.199999999999992e-10,-0.07362491053693243
5.207466318702565e-10,-0.07623460807537841
5.212940865964171e-10,-0.07813855748194659
5.220160212655981e-10,-0.08063656288865467
5.227215392104241e-10,-0.08306334055671694
5.233396142693486e-10,-0.08517728272769759
5.24309006585626e-10,-0.0884694062399356
5.249999999999992e-10,-0.09079809994790633
5.257110519904981e-10,-0.09317830766887075
5.267018791115067e-10,-0.09646704136298667
5.276021769810047e-10,-0.09942614493896529
5.283704283084697e-10,-0.1019286285161294
5.292563989781912e-10,-0.1047879968654153
5.299999999999992e-10,-0.1071653589957965
5.30753494952945e-10,-0.1095528750419383
5.314478166648222e-10,-0.1117333422326774
5.323734186404196e-10,-0.1146103019878422
5.331740780417747e-10,-0.117070805262719
5.338528600820468e-10,-0.119135904496613
5.34426430041023e-10,-0.1208657215041724
5.349999999999992e-10,-0.1225814107305927
5.35534177622888e-10,-0.1241663858368637
5.361922954805854e-10,-0.1261017823756264
5.368304758482668e-10,-0.1279600168908122
5.37389972438694e-10,-0.1295739186076839
5.380653775046846e-10,-0.131502949757154
5.386645576589138e-10,-0.1331964425736876
5.392534189907073e-10,-0.1348442179114446
5.399999999999992e-10,-0.1369094211857353
5.405825210432415e-10,-0.138501989224759
5.412468375674708e-10,-0.1402977887645034
5.420991924775215e-10,-0.1425696402717578
5.427206798677842e-10,-0.1442029754217964
5.434515682801822e-10,-0.1460984899276538
5.442257841400907e-10,-0.1480761198210145
5.446128920700449e-10,-0.1490531349092825
5.449999999999992e-10,-0.1500222139260897
5.455364805469086e-10,-0.1513520131580814
5.459952218194078e-10,-0.1524768459600128
5.467496760042373e-10,-0.1543019339129446
5.472822531556944e-10,-0.1555715150616395
5.48150171178013e-10,-0.1576068460369831
5.488248752850687e-10,-0.159159962424642
5.494890968196291e-10,-0.160663803958758
5.499999999999991e-10,-0.1618033988749874
5.506132678357469e-10,-0.1631514969605223
5.512109351796893e-10,-0.164444326389523
5.518473804421886e-10,-0.1657980877094781
5.524358293677424e-10,-0.1670285317450066
5.531852096334723e-10,-0.168565714531226
5.539274445657851e-10,-0.1700550875047932
5.544637222828921e-10,-0.1711104887323052
5.549999999999991e-10,-0.1721484054007869
5.556218155053502e-10,-0.1733298426936389
5.561982572168154e-10,-0.1744038051890702
5.570842749993522e-10,-0.1760143453693801
5.57724242772634e-10,-0.1771471221877087
5.585209613357971e-10,-0.1785213157245065
5.592604806678982e-10,-0.1797608277368898
5.596302403339486e-10,-0.180367500060542
5.599999999999991e-10,-0.1809654104932024
5.605443769327758e-10,-0.1818296746946518
5.610302276462578e-10,-0.1825848556746341
5.617628478826041e-10,-0.1836946271009068
5.62331284831412e-10,-0.1845315700984069
5.631410110619509e-10,-0.1856871716055568
5.638296042943076e-10,-0.1866358743356911
5.645281275390032e-10,-0.1875661313969098
5.649999999999991e-10,-0.1881761537908439
5.656383219308828e-10,-0.1889776577409524
5.662575027156558e-10,-0.1897289884432884
5.670423086831561e-10,-0.1906441418070446
5.67686242473687e-10,-0.1913638754786673
5.684367444030003e-10,-0.1921671370303688
5.693478738105427e-10,-0.1930906188827206
5.699999999999991e-10,-0.1937166322257253
5.708160515676521e-10,-0.1944587646275218
5.717345994790437e-10,-0.1952390589826185
5.725145307690755e-10,-0.1958556634070432
5.733054076860438e-10,-0.1964376959471965
5.742555996182262e-10,-0.1970792309287415
5.74999999999999e-10,-0.1975376681190269
5.757677172394647e-10,-0.1979697258091031
5.766421515161956e-10,-0.1984113357881553
5.775978197946435e-10,-0.198832320074064
5.784099557956481e-10,-0.1991393693527743
5.792306730092066e-10,-0.1994022536693445
5.79999999999999e-10,-0.1996053456856541
5.808707464507752e-10,-0.1997845694017917
5.81624402959328e-10,-0.199896243950006
5.825944774437139e-10,-0.1999806038870076
5.833961450757334e-10,-0.1999998598207031
5.842593768430144e-10,-0.1999695312944789
5.84999999999999e-10,-0.1999013120731465
5.862221598417113e-10,-0.1997035592845742
5.871813379964533e-10,-0.199474124409204
5.880928226905675e-10,-0.1991956748356847
5.887975873295926e-10,-0.1989400630649389
5.893987936647958e-10,-0.1986942601757511
5.89999999999999e-10,-0.1984229402628961
5.906599811369568e-10,-0.198095756412646
5.915884792682677e-10,-0.1975835641207464
5.922807443828876e-10,-0.1971622943597705
5.930820883009539e-10,-0.1966327286116136
5.940410441504765e-10,-0.1959400501452644
5.945205220752377e-10,-0.1955696887150384
5.94999999999999e-10,-0.1951833523877505
5.956317608896579e-10,-0.1946499773994179
5.962074979762358e-10,-0.1941398595802593
5.96927137847467e-10,-0.1934700965291296
5.977419449057485e-10,-0.1926687969195036
5.984539613484591e-10,-0.1919313676324217
5.99226980674229e-10,-0.1910916210016578
5.99999999999999e-10,-0.1902113032590322
6.007568286716275e-10,-0.189310297880817
6.017277525202308e-10,-0.1880980217041972
6.028000520421667e-10,-0.186685975970043
6.037175578243884e-10,-0.1854171993359999
6.043587789121937e-10,-0.1844975386128156
6.049999999999989e-10,-0.1835509251367982
6.05772640984872e-10,-0.1823746924683709
6.064866880631089e-10,-0.1812532612351172
6.075483952467901e-10,-0.1795251753869169
6.085092259487098e-10,-0.1778992850583525
6.093988323219018e-10,-0.1763418820861742
6.099999999999989e-10,-0.1752613360087751
6.10955015734944e-10,-0.1734985634411768
6.117615394237682e-10,-0.1719660655245862
6.126117581391094e-10,-0.1703075164699714
6.137469975723851e-10,-0.168024850344324
6.14373498786192e-10,-0.166732108598569
6.149999999999989e-10,-0.1654161148549152
6.160295511401663e-10,-0.1632034802301499
6.170609382082463e-10,-0.1609252729532862
6.179350142364942e-10,-0.1589468977353799
6.189869251672185e-10,-0.1565088551693088
6.199999999999989e-10,-0.1541026485551613
6.210241139942356e-10,-0.1516131107412945
6.220161691108474e-10,-0.1491476246624623
6.232036465943771e-10,-0.1461279697425117
6.24101823297188e-10,-0.1437952707149782
6.249999999999989e-10,-0.1414213562373133
6.260144141906718e-10,-0.1386915142925007
6.270413007611203e-10,-0.1358764665415175
6.283058822443754e-10,-0.1323399829748271
6.291529411221871e-10,-0.1299289518283242
6.299999999999989e-10,-0.1274847979497422
6.310611281863144e-10,-0.1243771731857293
6.325444295427261e-10,-0.1199500594435184
6.339096828879182e-10,-0.1157923264559793
6.349999999999988e-10,-0.1124166755704308
6.36325355485949e-10,-0.1082495412625535
6.378584591154049e-10,-0.1033451133059815
6.389292295577018e-10,-0.09986826531900367
6.399999999999988e-10,-0.09635073482034806
6.411551895478637e-10,-0.09251191302178818
6.422632843348794e-10,-0.08878835256938095
6.436585176358778e-10,-0.0840450236310763
6.449999999999988e-10,-0.07942957812696133
6.463404423628509e-10,-0.07476698456587605
6.475443548409805e-10,-0.07053852490432316
6.486834357174125e-10,-0.06650429176307765
6.493417178587056e-10,-0.06415878440916822
6.499999999999988e-10,-0.06180339887499503
