(VT("/DIN+") - VT("/DIN-")) X,(VT("/DIN+") - VT("/DIN-")) Y
3.41346590921084e-10,0.03009452962883352
3.42414581927165e-10,0.03406855214712518
3.437774585765313e-10,0.03911958652866726
3.452521185566767e-10,0.04455572642374106
3.464711820214003e-10,0.04902383457914383
3.481172517666602e-10,0.05501549731330324
3.495301210180791e-10,0.06011629334029434
3.511337604621507e-10,0.06585395991125909
3.524907254919293e-10,0.07066226074355231
3.53908633592655e-10,0.07563707002711029
3.551000804584901e-10,0.07977570030289044
3.564611539030644e-10,0.08445419291073591
3.576464338070941e-10,0.08848324750279901
3.589684718519662e-10,0.09292498208875183
3.603083426120944e-10,0.09736774183539731
3.617498211423893e-10,0.1020779876813021
3.632059248734202e-10,0.106759503951188
3.646390639940607e-10,0.1112886767292388
3.66406779083108e-10,0.1167630061555877
3.683664263513413e-10,0.122679964827808
3.702110537898857e-10,0.1280968494831234
3.724144350923575e-10,0.1343637433761673
3.746263495550088e-10,0.140421805708473
3.771550686035762e-10,0.1470479394540361
3.791696561830014e-10,0.1520885122951204
3.813259763633384e-10,0.1572405485026186
3.832859665237699e-10,0.1616983743687053
3.851482925070225e-10,0.1657297006908434
3.864965662883469e-10,0.1685211116126357
3.879688734138197e-10,0.1714449350903748
3.895017463241222e-10,0.1743487070635425
3.909484045176163e-10,0.1769557018347234
3.922653325014838e-10,0.1792145558577798
3.935305510526607e-10,0.1812807233791704
3.947044810861612e-10,0.1831056251533087
3.957755984041329e-10,0.1846925039241912
3.96567156743466e-10,0.1858168705740466
3.974426307539632e-10,0.1870122483252519
3.981438375550644e-10,0.1879329655203088
3.992553785653739e-10,0.1893251368109679
4.002300782512568e-10,0.1904775471136277
4.011782749298822e-10,0.1915369293725109
4.01964166655099e-10,0.1923686177550251
4.030692485050331e-10,0.1934666434016833
4.039602242482609e-10,0.1942908286943932
4.051454680586568e-10,0.1953022486005725
4.066021711224902e-10,0.1964117446229057
4.076674783113669e-10,0.1971294356081037
4.086996902736623e-10,0.1977490131326864
4.097465887298661e-10,0.1983009414392145
4.106061295250606e-10,0.1986963766866205
4.115591897238093e-10,0.1990738536762637
4.126464527648643e-10,0.1994260253254749
4.137379602974456e-10,0.1996953202353481
4.146601870412241e-10,0.1998569723562349
4.154210571337375e-10,0.1999448753123696
4.163979928065717e-10,0.1999974352080149
4.171574482329302e-10,0.1999914419339612
4.180858691827901e-10,0.1999284408635114
4.192401686326355e-10,0.1997647302507919
4.204688768839093e-10,0.1994865613142828
4.217625893957298e-10,0.1990780360030977
4.22918171864562e-10,0.1986130243495045
4.241534034234119e-10,0.1980117705928759
4.255479114661863e-10,0.1972040112317291
4.267266603305841e-10,0.1964149443579478
4.278436008632297e-10,0.1955777768804481
4.28855963364252e-10,0.1947440874215883
4.296987871760491e-10,0.1939959070401659
4.306461085904638e-10,0.1930965290396349
4.314364296157046e-10,0.1922990845312749
4.326596870073375e-10,0.1909807232613026
4.338994599415597e-10,0.1895409670949739
4.354906473668256e-10,0.1875415524926583
4.369979371430616e-10,0.1854919387279614
4.390024540078616e-10,0.1825345367127614
4.407178248966205e-10,0.1797966636775505
4.424607392138366e-10,0.1768223357506876
4.438042715889914e-10,0.174399138671844
4.449928043764757e-10,0.1721622125133034
4.461870134167468e-10,0.1698275789378332
4.474661520061207e-10,0.1672314957153855
4.487073758686638e-10,0.164619412233756
4.498916172108694e-10,0.1620432262743039
4.509811697521264e-10,0.1596016788365107
4.523575045442639e-10,0.1564213953866735
4.534962293732831e-10,0.1537104783560359
4.547984181438073e-10,0.150523690817062
4.564916531974427e-10,0.1462445854086782
4.580257350634801e-10,0.1422389483711952
4.60171117891686e-10,0.1364384526933356
4.620851985868287e-10,0.1310747230804727
4.6441825688471e-10,0.1243069108770734
4.665823894505765e-10,0.11781394096982
4.692313320966181e-10,0.1096007265133941
4.716788952074424e-10,0.1017685997971221
4.73957601275551e-10,0.0942817812761983
4.762967049908243e-10,0.08641576026651743
4.783230786843725e-10,0.07946505622522332
4.802887255829573e-10,0.07261179155172526
4.827607657501587e-10,0.06385264259986467
4.84852212975518e-10,0.05633302583578859
4.865951312243191e-10,0.04999914183664211
4.883792087892371e-10,0.04345985070332442
4.902133138489453e-10,0.0366860319713076
4.922844003030069e-10,0.02898469448450092
4.941397368906515e-10,0.02204776914902057
4.956048483887174e-10,0.01655038359659677
4.973848535213074e-10,0.009854877711588717
4.986881308714101e-10,0.004945126088804486
5.002342941680734e-10,-0.0008832653334195917
5.013752042064763e-10,-0.005183817129305213
5.022475494771134e-10,-0.008470527535777261
5.033719327560775e-10,-0.01270332982121675
5.045064061832681e-10,-0.01696832821726124
5.057736245957754e-10,-0.02172311109636382
5.070078518210037e-10,-0.02634221489805083
5.086322819763534e-10,-0.03239952485143416
5.104792390207226e-10,-0.03924939682458822
5.120314106871705e-10,-0.04496954340894566
5.132519276100332e-10,-0.04944066823445947
5.142030641749868e-10,-0.05290694966877402
5.154722986247432e-10,-0.05750581327458271
5.164959423713308e-10,-0.06119096526405321
5.1767631184431e-10,-0.06541196872641558
5.186179157572094e-10,-0.06875602885334947
5.203439338205662e-10,-0.07482890304788192
5.217902042005836e-10,-0.0798567841472449
5.230547982690406e-10,-0.08420457314232954
5.242485471974055e-10,-0.08826493430562105
5.262783803030154e-10,-0.09506542342778374
5.27802358224815e-10,-0.1000802404619461
5.291654444148768e-10,-0.1044957841365687
5.305587700519743e-10,-0.1089379701199382
5.322449673368969e-10,-0.1142131141765279
5.338867185427276e-10,-0.1192384062309078
5.353258972417212e-10,-0.1235498790622276
5.367569070397636e-10,-0.1277467406049775
5.379119317812473e-10,-0.131066551806319
5.393406429839912e-10,-0.1350868837946912
5.405286239543012e-10,-0.1383553368084478
5.416039080391723e-10,-0.1412539597809755
5.427709796642939e-10,-0.1443343059927076
5.440236900164634e-10,-0.1475629222353652
5.454057875408253e-10,-0.1510294791322314
5.4675824913784e-10,-0.1543224944204308
5.48073398078947e-10,-0.1574285002407897
5.494817820201636e-10,-0.1606473794878067
5.510629217028103e-10,-0.1641260926745594
5.524962186455231e-10,-0.1671536453253355
5.541994714108925e-10,-0.1705926181703672
5.558905163594192e-10,-0.1738330104157255
5.572527876238326e-10,-0.176315112636718
5.584940108071991e-10,-0.178475487213141
5.596488023682117e-10,-0.1803977244528877
5.608322541311252e-10,-0.1822789810446564
5.619459784404589e-10,-0.1839665682842599
5.631982261000018e-10,-0.1857671929566095
5.643915291350015e-10,-0.1873867694135253
5.654337328774868e-10,-0.1887237406912418
5.66475898610252e-10,-0.1899878355621553
5.676112932798659e-10,-0.1912815514942674
5.684146037483619e-10,-0.1921439896667261
5.694979126404131e-10,-0.1932372373791153
5.705141860575359e-10,-0.1941895954136839
5.717893479499164e-10,-0.1952837211297844
5.730595496019766e-10,-0.1962614310840583
5.741197716533432e-10,-0.196991392909943
5.753669839931197e-10,-0.1977493667872785
5.764645124641555e-10,-0.1983259830592819
5.777281392824873e-10,-0.1988847313139699
5.788063426416323e-10,-0.1992722907311961
5.799800735573399e-10,-0.1996006147241884
5.810597631480266e-10,-0.1998163662485058
5.819638728154503e-10,-0.1999333688725646
5.829299170250325e-10,-0.1999942176143245
5.84150386796808e-10,-0.1999762810962689
5.855236621016615e-10,-0.199829564849424
5.868663796820074e-10,-0.1995566564452462
5.88217869042201e-10,-0.1991528857162391
5.892345336988969e-10,-0.1987639526175218
5.905791673113325e-10,-0.1981374678530143
5.917090024458397e-10,-0.1975126379501962
5.928390843586746e-10,-0.1967980622821401
5.937205047192663e-10,-0.1961787187509965
5.94446546047009e-10,-0.1956278727390799
5.951521960791786e-10,-0.195057386253377
5.959171817402482e-10,-0.1943999488886777
5.969155286883113e-10,-0.1934811839293744
5.978715807458121e-10,-0.1925371144832085
5.990333384501893e-10,-0.1913057942356404
6.003943390331114e-10,-0.18974666099955
6.016158244057382e-10,-0.1882409935373386
6.027591452817704e-10,-0.1867412465710201
6.038924638090179e-10,-0.1851690243316574
6.051419222649208e-10,-0.1833377808384511
6.063894323838567e-10,-0.1814079401768084
6.076269287329252e-10,-0.1793944859814767
6.087612146454585e-10,-0.1774631962716934
6.101882633906653e-10,-0.1749183151304878
6.113213393172718e-10,-0.1728074510382926
6.125589582313152e-10,-0.1704117932448548
6.147396812774779e-10,-0.1659657377561583
6.168671629685073e-10,-0.1613579650331746
6.191654919495799e-10,-0.1560888503659505
6.215442857032238e-10,-0.1503269208765046
6.236007656971909e-10,-0.1451017181614297
6.251401027833551e-10,-0.1410473873602864
6.273486467310341e-10,-0.1350239792556258
6.289317467246093e-10,-0.1305617702991188
6.3054647732908e-10,-0.1258906734939935
6.318594185976021e-10,-0.122006430716871
6.330075720578539e-10,-0.1185483745172295
6.343646897566538e-10,-0.1143894778246989
6.354928062279479e-10,-0.1108752677250289
6.36987056044019e-10,-0.1061435983214956
6.387559794981466e-10,-0.1004336134672725
6.40547158039364e-10,-0.09453805199762039
6.43131186498804e-10,-0.08584478508712651
6.454129439156754e-10,-0.07799846091681228
6.476405986726392e-10,-0.07019889409548252
6.500393537296539e-10,-0.06166228307660737
6.526808145439377e-10,-0.05211680957600201
6.552051822014718e-10,-0.04287343401522503
6.56968376955596e-10,-0.03635838875123093
6.588407978565901e-10,-0.02939594768987713
6.604420278012436e-10,-0.02341253030369317
6.616846814764626e-10,-0.01875404875268932
6.629308291649748e-10,-0.01407213865186369
6.642561312823106e-10,-0.009084377666114918
6.659052079076212e-10,-0.002870533328459102
6.671772487319786e-10,0.001924819323455618
6.677166460246268e-10,0.003958070510953426
6.687954406099231e-10,0.008023135242609669
6.702989467945187e-10,0.0136826775541028
6.717082549711909e-10,0.0189777452649264
6.73056498795545e-10,0.02403089793972502
6.742632549503647e-10,0.02854069605603832
6.754577011485692e-10,0.03298995648353897
6.764658845960816e-10,0.03673247304295973
6.772682875021256e-10,0.03970168901818333
6.78178514998312e-10,0.04305886815447657
6.790820813968738e-10,0.04637894525482222
6.802817550447837e-10,0.05076609193223147
6.818294526925683e-10,0.05638727914030778
6.837758170703166e-10,0.06338771135658572
6.861099485795079e-10,0.07166949834409797
6.883703241330938e-10,0.07955754155372863
6.901475321198214e-10,0.08565877780285097
6.91540749730805e-10,0.09037488765982543
6.932169742548345e-10,0.09596609971412673
6.947796764076572e-10,0.1010924745907609
6.96175151664933e-10,0.1055962694759643
6.972333675014242e-10,0.108963042779293
6.98309528263347e-10,0.1123424395640076
6.993421315054779e-10,0.1155416157034808
7.004814769135494e-10,0.1190206560577231
7.019460196617533e-10,0.1234118481317812
7.029878488164706e-10,0.1264785499445595
7.040546069259735e-10,0.1295680826327315
7.053913670202277e-10,0.133365492137113
7.068246217345635e-10,0.1373428974499748
7.082170891999463e-10,0.1411111415474355
7.098486378456939e-10,0.1454025150617375
7.112580820247082e-10,0.1489991376578439
7.128740008648898e-10,0.1529930957149145
7.142306353631997e-10,0.1562367491720782
7.157049696080819e-10,0.1596459085474746
7.171241094313332e-10,0.162811017979633
7.184921861689321e-10,0.1657519826628002
7.19694781741419e-10,0.1682462470024564
7.208866722353485e-10,0.1706330122020599
7.222238091279237e-10,0.1732080719261754
7.234830205682409e-10,0.1755324952645848
7.247455179536964e-10,0.1777637093010767
7.26140065223782e-10,0.1801112348644913
7.27503741937747e-10,0.1822864600132868
7.285178666417132e-10,0.1838260997179699
7.298206767868714e-10,0.185705371142693
7.310328018211265e-10,0.1873532886004068
7.324406583127162e-10,0.1891444889057792
7.339807626900223e-10,0.190951354062558
7.356225629608132e-10,0.1927002920509454
7.372326161922826e-10,0.1942361990311899
7.388693830987997e-10,0.1956142181178033
7.399289337478391e-10,0.196407071919058
7.410136533076229e-10,0.1971376026554885
7.420836248206652e-10,0.1977774631192808
7.431975380882579e-10,0.1983581277076188
7.44210488118952e-10,0.1988102517064974
7.451846004241945e-10,0.1991766799118435
7.464202304485972e-10,0.1995448572856552
7.475582205914931e-10,0.1997881939163288
7.487619205985392e-10,0.199945539762429
7.500209792652405e-10,0.1999999843619431
7.512687874162461e-10,0.1999428048411079
7.525831086637603e-10,0.1997629708299319
7.53987629103119e-10,0.1994352876599501
7.553472776035056e-10,0.1989849206416694
7.564991948537258e-10,0.1985010810917816
7.575889500393486e-10,0.1979572043100457
7.584829080658781e-10,0.197448672304751
7.594480293651043e-10,0.1968367278738382
7.60163106707511e-10,0.1963413014644055
7.611608880791414e-10,0.1955904184244728
7.621518816862168e-10,0.194776162933443
7.633276809568655e-10,0.1937219304483784
7.641736882711436e-10,0.1929044970645119
7.650556977853925e-10,0.1920000499443517
7.660165449262226e-10,0.1909543723170872
7.667896863090021e-10,0.1900674782141787
7.678547203953682e-10,0.1887796821270855
7.687367992254425e-10,0.1876554861495563
7.698136887499407e-10,0.1862127120925529
7.7108343581059e-10,0.1844130360569587
7.723239818091284e-10,0.182552721329077
7.737749500837365e-10,0.1802502876637966
7.750063485397791e-10,0.1781904380114043
7.759540695020062e-10,0.1765396833647725
7.771257562914356e-10,0.1744210000531083
7.782186311235239e-10,0.1723681211007074
7.792787214488955e-10,0.1703069301402613
7.801252459966607e-10,0.1686121154009199
7.808821508289972e-10,0.167060360661912
7.819789780386507e-10,0.1647514631837805
7.82767485980539e-10,0.1630480317016569
7.8388088595979e-10,0.1605814815136202
7.849596349297637e-10,0.1581242244624323
7.859996776805885e-10,0.1556932230280675
7.870721985412939e-10,0.1531236497870601
7.88866112491512e-10,0.1486864062923827
7.905846364815267e-10,0.1442761425437709
7.923893078089416e-10,0.1394819300466346
7.946362281873341e-10,0.1332879485753464
7.968993177788625e-10,0.1268077771027371
7.994618186929995e-10,0.1191923845572824
8.015162557569261e-10,0.1128852073973747
8.039825934716503e-10,0.1050907635025641
8.060592338362485e-10,0.09835108940843945
8.075636295494666e-10,0.09337389987864642
8.089932025728504e-10,0.08857462253204496
8.105967689862998e-10,0.08311486444418975
8.121720047148433e-10,0.07767760556545378
8.134336210655068e-10,0.07327325316693306
8.146099818043628e-10,0.06912914976217177
8.159004353885763e-10,0.06454410181507653
8.170756474238442e-10,0.06033521787756069
8.183658842089069e-10,0.05568036931932269
8.200039410388219e-10,0.04972358670089511
8.216619928511924e-10,0.04364584363569862
8.237775700693022e-10,0.03582989935132685
8.260004370078572e-10,0.02755642636980188
8.283207175307548e-10,0.01886901151133036
8.30531486876487e-10,0.01055780259905914
8.332250574346187e-10,0.0004081902381694591
8.357197058897628e-10,-0.008993379028133297
8.382032277831832e-10,-0.01833329697971853
8.405483288835046e-10,-0.0271161223883416
8.425538953128367e-10,-0.03458595732482211
8.44946878947823e-10,-0.04343318774076721
8.472492899751412e-10,-0.05186236827138657
8.491395882437601e-10,-0.05871048693354508
8.508803002077275e-10,-0.06495097299800562
8.527308278457827e-10,-0.07150832085970382
8.546046343333678e-10,-0.07805947781197292
8.563768962775641e-10,-0.08416615208321426
8.585748879616966e-10,-0.0916085416820171
8.600442376704175e-10,-0.09649684480113185
8.616223835995377e-10,-0.1016645526450255
8.62914136306144e-10,-0.1058277059365964
8.63720566191224e-10,-0.1083950714693111
8.646960198601162e-10,-0.1114670191003995
8.654727557401507e-10,-0.1138862545779686
8.667591303156585e-10,-0.1178388787016524
8.678521548512373e-10,-0.1211430470387295
8.692359653416678e-10,-0.1252523118516358
8.704062932016116e-10,-0.1286612347026286
8.720385474065997e-10,-0.1333107387057229
8.731624762691745e-10,-0.1364391716514581
8.743595702986019e-10,-0.1397038807338411
8.754055724261667e-10,-0.1424983596070058
8.764915364715846e-10,-0.1453409766115268
8.773684008180101e-10,-0.1475918711179844
8.786261702935922e-10,-0.1507499927510587
8.795995469872536e-10,-0.1531359661670692
8.808961781862448e-10,-0.1562341041036547
8.81840628875112e-10,-0.1584321101121224
8.830870861794601e-10,-0.1612559991934574
8.84539111747424e-10,-0.1644332606853387
8.859258596501025e-10,-0.1673527258808178
8.870774388292115e-10,-0.1696902826616484
8.885995638082737e-10,-0.1726571427800947
8.899084793430239e-10,-0.1750948583577007
8.912097467233964e-10,-0.17741268487887
8.923242627119426e-10,-0.1793130644247437
8.935454105997502e-10,-0.1813043794774229
8.946767428853391e-10,-0.1830635362073877
8.9581613243362e-10,-0.1847510813525504
8.971879578188346e-10,-0.1866697546240504
8.982699762809272e-10,-0.1880951119098204
8.99428649276428e-10,-0.1895346807283569
9.005458024050999e-10,-0.1908370671935128
9.017081458253617e-10,-0.1921023050320303
9.027987314284922e-10,-0.1932055951858636
9.039729494640107e-10,-0.1943022036000162
9.051334634417232e-10,-0.1952924923776159
9.063248683520435e-10,-0.1962119243961766
9.074208874576624e-10,-0.1969703688000404
9.084345675596587e-10,-0.1975970107170725
9.097223825528087e-10,-0.1982890511680733
9.109747134186457e-10,-0.1988499724448181
9.12162691528332e-10,-0.1992796669426678
9.132656271814961e-10,-0.1995891560947061
9.143322990182361e-10,-0.1998064154538199
9.152642213701278e-10,-0.1999301206567162
9.161917114479283e-10,-0.1999919849788372
9.174343309505335e-10,-0.1999790618966721
9.188715360284425e-10,-0.1998272947826938
9.20223837981218e-10,-0.1995505834176767
9.217821949325354e-10,-0.1990709337228191
9.237814116536323e-10,-0.1982041506134027
9.258024762810646e-10,-0.1970418321308238
9.275379186105531e-10,-0.1958155236995499
9.292873907678783e-10,-0.1943672351925648
9.307708787736104e-10,-0.1929734784192836
9.318273401019339e-10,-0.1918888647888757
9.326213025760226e-10,-0.1910236387582267
9.334231068787188e-10,-0.1901064477888144
9.344906070407634e-10,-0.1888179702542539
9.354611166239029e-10,-0.1875802016662724
9.365388942267746e-10,-0.18613207986768
9.377517962254871e-10,-0.1844105646383498
9.389971251574698e-10,-0.1825427461109048
9.403128241963691e-10,-0.1804601375470505
9.414534658311018e-10,-0.1785647589105184
9.427079567469761e-10,-0.1763849221058163
9.439519187018737e-10,-0.1741259922983416
9.450803303666023e-10,-0.1719940508496629
9.467950193366717e-10,-0.1686058162433391
9.487885448444617e-10,-0.1644454420993884
