VT("/CLK") X,VT("/CLK") Y
1.620194404233646e-10,0.8876757053929688
1.629778450199897e-10,0.7954407708167237
1.639889225099949e-10,0.6867603399944923
1.650000000000001e-10,0.5711351456588494
1.661059600179956e-10,0.443254928042968
1.67153947668614e-10,0.3255012061689241
1.683567122813662e-10,0.2058773582734402
1.691783561406831e-10,0.145768128664744
1.700000000000001e-10,0.1071754070376564
1.709156481119817e-10,0.08017916962094009
1.718535552775883e-10,0.06234515569636871
1.728983480748916e-10,0.04908048688056485
1.739398141170084e-10,0.04003288951291718
1.744699070585042e-10,0.03648805655455466
1.750000000000001e-10,0.03342421616890438
1.758618830723367e-10,0.02938230911076812
1.765472799177479e-10,0.02687536150687799
1.774768598895818e-10,0.02412135482641694
1.78361572549351e-10,0.0219914878752727
1.793168649904614e-10,0.02008568931178707
1.800000000000001e-10,0.01892246318134242
1.810178978556909e-10,0.01731198430940202
1.819840752467119e-10,0.01584617784723732
1.829737840450856e-10,0.01447559985388419
1.84107588051036e-10,0.01306811296364357
1.850000000000001e-10,0.01207791578691547
1.86079999381332e-10,0.01101186371506887
1.871527994332276e-10,0.01007708856527675
1.883302782137083e-10,0.009151479055965889
1.891651391068542e-10,0.008548570937137505
1.900000000000001e-10,0.007975795635669766
1.909997011945852e-10,0.007457469967837809
1.921432216576566e-10,0.007111983289486981
1.932913484726078e-10,0.006881190438711029
1.94145674236304e-10,0.006748009900798321
1.950000000000001e-10,0.006643783920592022
1.963463064153172e-10,0.006285536053964069
1.976812412980258e-10,0.00571005945226529
1.988406206490129e-10,0.005190260948021348
2.000000000000001e-10,0.004685461045532158
2.009729753315117e-10,0.004158398539838038
2.018214093368904e-10,0.003568094042782638
2.030585188140423e-10,0.002655448572169172
2.040895116385942e-10,0.001895917460932652
2.050000000000001e-10,0.001236185551402804
2.06168121717615e-10,0.0008921352280848532
2.072296167735826e-10,0.00113121132815113
2.083459330519331e-10,0.001528239573306371
2.091729665259666e-10,0.001851434898661534
2.100000000000001e-10,0.002186492964776385
2.109763930895555e-10,0.002311253704425029
2.120402294358691e-10,0.002050017300381923
2.133003192786987e-10,0.001603059761438207
2.141501596393494e-10,0.001292240003567051
2.150000000000001e-10,0.0009860505255247973
2.160684868932842e-10,0.000720704643505139
2.171777940476729e-10,0.0006085434614267349
2.183282969117846e-10,0.0005415272156879257
2.191641484558924e-10,0.0005021205366668305
2.200000000000001e-10,0.0004701707672738878
2.210178555838266e-10,0.0004971139050241026
2.219594556440316e-10,0.0005975731659459524
2.231005587693886e-10,0.0007373532545645418
2.241639706902422e-10,0.0008716463201504813
2.250000000000002e-10,0.0009728134023613936
2.260375068889647e-10,0.001087427344514932
2.268542427694823e-10,0.001161814240005202
2.275693327332599e-10,0.00123120288514323
2.285595222942364e-10,0.001332258823156517
2.293405111249548e-10,0.001420120289340066
2.300000000000002e-10,0.001496318620855989
2.309269647410803e-10,0.001410878966120622
2.318464512082785e-10,0.001065585563426081
2.328408200074207e-10,0.0005882274768726468
2.33964461820148e-10,-1.379106725306971e-05
2.350000000000002e-10,-0.0006827146154671388
2.360856980760731e-10,-0.001048929757360035
2.373604023988687e-10,-0.001093086294633288
2.386317684298799e-10,-0.001186498716104189
2.3931588421494e-10,-0.001301706348364709
2.400000000000002e-10,-0.00148288461812701
2.411571045076603e-10,-0.001991913809874265
2.422194963952163e-10,-0.00292007778665031
2.431930210078639e-10,-0.004058318419790373
2.44096510503932e-10,-0.00524987468818817
2.450000000000001e-10,-0.00654118405833786
2.459626999649464e-10,-0.008166926959681933
2.469092016935886e-10,-0.01006687238321625
2.478409718017122e-10,-0.01214050466306051
2.486975031525814e-10,-0.01421099170490837
2.493487515762908e-10,-0.01588714130908534
2.500000000000001e-10,-0.01763171796878838
2.508492282715529e-10,-0.0198865830618072
2.517040596978145e-10,-0.02191156177889049
2.526484499912909e-10,-0.02350704020728395
2.53684376877452e-10,-0.02351446696759563
2.543421884387261e-10,-0.02182563110091103
2.550000000000001e-10,-0.01791684865096856
2.559992408849892e-10,-0.005839886584007908
2.569338397122453e-10,0.01325994324705897
2.579279268640836e-10,0.05185168388144527
2.590649854256402e-10,0.1290356583804916
2.600000000000001e-10,0.2122242015698786
2.612931878392933e-10,0.3488260646025704
2.625034275760265e-10,0.4910953500067883
2.639754327087959e-10,0.6699276524974155
2.650000000000001e-10,0.7900003374362757
2.662215268237969e-10,0.9074582157720107
2.673570417798497e-10,0.9739075171166945
2.68497379446488e-10,1.009047053553891
2.69248689723244e-10,1.023836012330781
2.7e-10,1.034981083979288
2.711878653384726e-10,1.047883217832872
2.723805956988176e-10,1.056910249366941
2.736657843894276e-10,1.063947528793929
2.743328921947138e-10,1.066812853120616
2.75e-10,1.069278768135018
2.760389174060335e-10,1.072438487455167
2.769205916898318e-10,1.074571953210092
2.783393845209221e-10,1.077280581004922
2.79169692260461e-10,1.078544790386831
2.8e-10,1.079636307822701
2.8127046111092e-10,1.08115928598895
2.825059114060791e-10,1.082521107884017
2.837529557030395e-10,1.083719318723418
2.85e-10,1.084749163492636
2.865790451163319e-10,1.085998505548174
2.883829643223189e-10,1.087498050290867
2.9e-10,1.088849790232135
2.923524237910743e-10,1.090599795407092
2.936762118955371e-10,1.091416256749471
2.95e-10,1.092134570081486
2.9617673885648e-10,1.09261172596376
2.974465795696247e-10,1.092902180240082
2.986260524674594e-10,1.093045359757974
2.999999999999999e-10,1.093116931875307
3.014471656614234e-10,1.093149134909535
3.026212421594671e-10,1.093200567970145
3.038122114206765e-10,1.093278961760998
3.049999999999999e-10,1.093390023616813
3.063383577640203e-10,1.093868717761512
3.076982382373009e-10,1.094830729580359
3.089596411948322e-10,1.095875859047226
3.099999999999999e-10,1.096777367736807
3.107586893157313e-10,1.097237846033518
3.115805711779907e-10,1.097363187913047
3.123624450738519e-10,1.0972576985216
3.133321104065897e-10,1.096953264408749
3.142325946313452e-10,1.096569618837455
3.149999999999999e-10,1.096204802812715
3.160343373517463e-10,1.09598499646471
3.173473926970069e-10,1.096340133319728
3.184302576996699e-10,1.096968474438961
3.192151288498349e-10,1.097567250498243
3.199999999999999e-10,1.09827969384944
3.211924336716003e-10,1.099352059368172
3.221495909412472e-10,1.100172568092693
3.231567880621995e-10,1.101235826053149
3.240783940310996e-10,1.102336744711067
3.249999999999999e-10,1.103630108934544
3.260208242965695e-10,1.105327407096506
3.269941519614881e-10,1.107147987791219
3.28227742056494e-10,1.109572041312319
3.291138710282469e-10,1.111351526595589
3.299999999999998e-10,1.113136614312728
3.310026212132892e-10,1.115258914880976
3.318864363381624e-10,1.117230659588171
3.329540936117149e-10,1.11957544221177
3.33899350069882e-10,1.121512009337707
3.344751029748345e-10,1.12257814337192
3.349999999999998e-10,1.123447539434641
3.357498703276514e-10,1.124329490552845
3.367549605289129e-10,1.124438458752024
3.376994394418007e-10,1.122800324715385
3.387355031154981e-10,1.117697956881486
3.399999999999998e-10,1.103878542690663
3.412958582948582e-10,1.077441117795731
3.426626941687355e-10,1.010570135563306
3.438582987878288e-10,0.9203247258045205
3.449999999999998e-10,0.8120193576514827
3.463911308849698e-10,0.6594285154046954
3.478210531896617e-10,0.4925778563625984
3.489105265948307e-10,0.3668618411275696
3.499999999999998e-10,0.2500736386840428
3.512793872339673e-10,0.147500303346855
3.523906765349299e-10,0.09820609232235418
3.536458390987198e-10,0.06829547064173601
3.543229195493598e-10,0.05818231898252546
3.549999999999998e-10,0.05053045065857179
3.560116484589021e-10,0.0419560050402234
3.570008687307969e-10,0.03576479535610891
3.58078420766092e-10,0.03061111898762309
3.591972006199404e-10,0.02642211435779807
3.599999999999997e-10,0.0239110187472306
3.612877223680827e-10,0.02047724084831293
3.624601611173651e-10,0.01783316844251269
3.635855022933287e-10,0.01563800902825261
3.642927511466642e-10,0.01439463825860673
3.649999999999997e-10,0.01324979770994725
3.658732599149403e-10,0.01212404486338354
3.666738381152549e-10,0.0114255558126736
3.678746986962216e-10,0.01068135564470451
3.689347381822485e-10,0.0102246313289012
3.699999999999997e-10,0.009872354504941087
3.714674961795574e-10,0.009427412968232697
3.732226582768144e-10,0.008882219132320828
3.749999999999997e-10,0.008409125457956225
3.77070145157441e-10,0.007384891956564909
3.785350725787203e-10,0.006342223653308312
3.799999999999997e-10,0.005362766543149565
3.817125458530482e-10,0.004378948890090011
3.831568565026478e-10,0.003664750162605238
3.840784282513238e-10,0.003226073471614275
3.849999999999997e-10,0.00279014371834118
3.865612920416845e-10,0.00231835826337
3.879348015567461e-10,0.002148741405453711
3.889674007783729e-10,0.002072168401003086
3.899999999999996e-10,0.002016861314154479
3.91312286348721e-10,0.001934528859634241
3.924888890183839e-10,0.00183712714388828
3.935578424322039e-10,0.001759665700035306
3.942789212161018e-10,0.001705830561705769
3.949999999999996e-10,0.001660367872855762
3.957112627542425e-10,0.001592085658061771
3.963929541491623e-10,0.001493558942582145
3.972173171907958e-10,0.001350219133223708
3.981431933501232e-10,0.001189241284806875
3.989231648349886e-10,0.001045591966304275
3.994615824174941e-10,0.0009513058699410679
3.999999999999996e-10,0.0008528525579544652
4.006225216233145e-10,0.0007722475955767756
4.013061303272467e-10,0.0007381454571685629
4.02133148632949e-10,0.0007433150470314197
4.028274783340161e-10,0.0007591436387713622
4.037799906437196e-10,0.0007981647054814286
4.043899953218596e-10,0.000822073643981031
4.049999999999996e-10,0.0008534792474514956
4.058727990810573e-10,0.0008063836872106219
4.068023515938366e-10,0.0006193706758955404
4.075847621284367e-10,0.0004120084722447192
4.085196093618667e-10,0.0001510571242988495
4.092598046809331e-10,-7.545573773264589e-05
4.099999999999996e-10,-0.000313831976517865
4.107807042967544e-10,-0.0003766587334311937
4.117224493062455e-10,-0.0001339618967654698
4.124877363327629e-10,0.0001279519413499734
4.132339577452848e-10,0.0003994082761775823
4.141522762857958e-10,0.0007577839830887312
4.145761381428976e-10,0.0009306832838570892
4.149999999999995e-10,0.001099414102022362
4.157590029836905e-10,0.001296541249283648
4.165294244511124e-10,0.001324803290077573
4.172318590677772e-10,0.001279704655753576
4.184540540522147e-10,0.001092396140056299
4.192270270261071e-10,0.0009144138825497207
4.199999999999995e-10,0.0006777379751899271
4.211159223356829e-10,3.579388838784364e-05
4.222259248855622e-10,-0.001098445962897363
4.232986597016308e-10,-0.002441288765259969
4.241493298508151e-10,-0.003794135968132161
4.249999999999995e-10,-0.005307273846788967
4.260977312321054e-10,-0.007163960933632706
4.270898519675088e-10,-0.008713091122235542
4.281055254454691e-10,-0.01040643520925601
4.290527627227343e-10,-0.01212876639175849
4.299999999999995e-10,-0.01402778424867809
4.308068998776343e-10,-0.01582611557868912
4.317129906332717e-10,-0.01803036283627053
4.327627700051978e-10,-0.02061422763372874
4.338813850025986e-10,-0.02292350056112828
4.34440692501299e-10,-0.02365338766378665
4.349999999999995e-10,-0.02383655421815859
4.361186149974004e-10,-0.02096352617173838
4.369732728452477e-10,-0.01433139402045334
4.379142074766227e-10,-0.0003396290117633496
4.389571037383111e-10,0.02535212104607667
4.399999999999995e-10,0.07729098610918528
4.410894043994276e-10,0.1594706631499148
4.422538792117771e-10,0.2695849443798958
4.433955578923279e-10,0.3939957599842802
4.441977789461636e-10,0.4875414037158658
4.449999999999994e-10,0.5835466064168517
4.458921357560214e-10,0.6903704394295995
4.468144732845997e-10,0.7966013506768792
4.480210182526827e-10,0.9107312022059024
4.490942638148079e-10,0.9730827192854204
4.499999999999994e-10,1.002714402415834
4.512443158423292e-10,1.027392436147583
4.523285426884742e-10,1.041201526344963
4.534250453536933e-10,1.05117649464437
4.542125226768463e-10,1.056704153898342
4.549999999999994e-10,1.061267644628575
4.564743970200497e-10,1.067963254861347
4.575133828484576e-10,1.071555710847425
4.58664475892083e-10,1.074792959345557
4.599999999999994e-10,1.077801558226383
4.616151729756812e-10,1.08062415700854
4.633539819209302e-10,1.082915098134475
4.649999999999994e-10,1.084603809273306
4.667457579191045e-10,1.086023284959998
4.686193805100425e-10,1.087230824341687
4.699999999999994e-10,1.087945770578888
4.722125821042678e-10,1.089280292869407
4.736062910521336e-10,1.090279865369209
4.749999999999994e-10,1.091253349791633
4.76703341356157e-10,1.092196364228388
4.780363275695594e-10,1.092717012656308
4.790181637847794e-10,1.093047293175784
4.799999999999994e-10,1.093357241253238
4.811181453006477e-10,1.093670513950487
4.821451919433724e-10,1.093938171290024
4.833377226620516e-10,1.094218091740004
4.841688613310255e-10,1.094413257379027
4.849999999999994e-10,1.0945990856867
4.858766405768984e-10,1.094782762277014
4.868550689312558e-10,1.094949739674231
4.879873267544165e-10,1.095111917945748
4.889196688959006e-10,1.0952127299407
4.8945983444795e-10,1.095265828688226
4.899999999999993e-10,1.095305792063892
4.906818711010321e-10,1.095378232425743
4.913174574288552e-10,1.095469193702245
4.920867310684443e-10,1.095609310153253
4.928074117352876e-10,1.095748501196083
4.935913564591705e-10,1.095916663861976
4.942956782295849e-10,1.096068816336046
4.949999999999993e-10,1.096234980513584
4.957810253619315e-10,1.096415442289057
4.968015093883132e-10,1.096663266467792
4.976411286849711e-10,1.096893840548514
4.985332413711404e-10,1.09720859182514
4.992666206855699e-10,1.097531076344267
4.999999999999993e-10,1.097940927887595
5.007594731393978e-10,1.098430764028052
5.016392219669857e-10,1.099090028994498
5.027616152897279e-10,1.10008982913622
5.0365750915705e-10,1.101267216156223
5.043287545785246e-10,1.102263688647826
5.049999999999993e-10,1.103383104914789
5.058267219064319e-10,1.104950477368357
5.065386933363045e-10,1.106467413213551
5.075328857042617e-10,1.108686893313189
5.085157245055542e-10,1.110943102744408
5.093941187995785e-10,1.112954707782125
5.099999999999993e-10,1.114335037641389
5.111158195582667e-10,1.116846055839772
5.119546260158029e-10,1.118692150849182
5.127939651732262e-10,1.120435844234169
5.137725418048449e-10,1.122286374442573
5.14386270902422e-10,1.123279204265071
5.149999999999993e-10,1.124088535621043
5.157920430183537e-10,1.12460912643347
5.166556407819613e-10,1.124149302482345
5.173833627090388e-10,1.122542874423126
5.182339782756096e-10,1.118538964325871
5.191169891378044e-10,1.110875436270476
5.195584945689018e-10,1.10532665966398
5.199999999999992e-10,1.098640480435616
5.207466318702565e-10,1.084218249383847
5.212940865964171e-10,1.066882043841716
5.220160212655981e-10,1.032449170860395
5.227215392104241e-10,0.9877224367028877
5.233396142693486e-10,0.9408790035570354
5.24309006585626e-10,0.8547074500161709
5.249999999999992e-10,0.7850224453571066
5.257110519904981e-10,0.707615887934395
5.267018791115067e-10,0.5935555998870543
5.276021769810047e-10,0.4875715750790572
5.283704283084697e-10,0.3980830754305105
5.292563989781912e-10,0.2988367279463802
5.299999999999992e-10,0.223311971101196
5.30753494952945e-10,0.1621137186333237
5.314478166648222e-10,0.1229276818421232
5.323734186404196e-10,0.08956613859904219
5.331740780417747e-10,0.07117226102695581
5.338528600820468e-10,0.06008713129318635
5.34426430041023e-10,0.05289587706911002
5.349999999999992e-10,0.04711926220120774
5.35534177622888e-10,0.04269334652508817
5.361922954805854e-10,0.0381604594576699
5.368304758482668e-10,0.03453433985772594
5.37389972438694e-10,0.03182941770273249
5.380653775046846e-10,0.02902822182223698
5.386645576589138e-10,0.0268699547872161
5.392534189907073e-10,0.02499314400491746
5.399999999999992e-10,0.0228741075471234
5.405825210432415e-10,0.02141462710323389
5.412468375674708e-10,0.01992340487473147
5.420991924775215e-10,0.01823962913972502
5.427206798677842e-10,0.01714009437174176
5.434515682801822e-10,0.01597196901916879
5.442257841400907e-10,0.01485018532891247
5.446128920700449e-10,0.01433549651098889
5.449999999999992e-10,0.01384029253533191
5.455364805469086e-10,0.0132314868853277
5.459952218194078e-10,0.01277738383093143
5.467496760042373e-10,0.01213516913234462
5.472822531556944e-10,0.01173356264147631
5.48150171178013e-10,0.0111541135555186
5.488248752850687e-10,0.0107456829311082
5.494890968196291e-10,0.01037955648986351
5.499999999999991e-10,0.01011119128349153
5.506132678357469e-10,0.00978220367615381
5.512109351796893e-10,0.009429752710602269
5.518473804421886e-10,0.009054353795205257
5.524358293677424e-10,0.008708277966488362
5.531852096334723e-10,0.008287929582458784
5.539274445657851e-10,0.007886884470393197
5.544637222828921e-10,0.007614263202765479
5.549999999999991e-10,0.00734781053275487
5.556218155053502e-10,0.007082334690216931
5.561982572168154e-10,0.006874192231827648
5.570842749993522e-10,0.006604958727405109
5.57724242772634e-10,0.00642995139863184
5.585209613357971e-10,0.006235640001561479
5.592604806678982e-10,0.006066880466453888
5.596302403339486e-10,0.005990727183864689
5.599999999999991e-10,0.005913543339538657
5.605443769327758e-10,0.005762342548035392
5.610302276462578e-10,0.005572743188660432
5.617628478826041e-10,0.005250941392224378
5.62331284831412e-10,0.004981156092332179
5.631410110619509e-10,0.004596443931685863
5.638296042943076e-10,0.004266744858776643
5.645281275390032e-10,0.003941850844287742
5.649999999999991e-10,0.0037225878645958
5.656383219308828e-10,0.003520211361609789
5.662575027156558e-10,0.003440426969911291
5.670423086831561e-10,0.003428861685858166
5.67686242473687e-10,0.003455633768421761
5.684367444030003e-10,0.003513578049382144
5.693478738105427e-10,0.00359862515779081
5.699999999999991e-10,0.003670837829260465
5.708160515676521e-10,0.003646925585710734
5.717345994790437e-10,0.003445850475928468
5.725145307690755e-10,0.003215561931797293
5.733054076860438e-10,0.002971353903179146
5.742555996182262e-10,0.002674536238433808
5.74999999999999e-10,0.002449885550154763
5.757677172394647e-10,0.002210459476196528
5.766421515161956e-10,0.001929351280627612
5.775978197946435e-10,0.001613770528468443
5.784099557956481e-10,0.00135190202152988
5.792306730092066e-10,0.0010780610323107
5.79999999999999e-10,0.0008217401615190008
5.808707464507752e-10,0.0006269785293901501
5.81624402959328e-10,0.0005827419167060148
5.825944774437139e-10,0.0005920933462199659
5.833961450757334e-10,0.0006348416721897166
5.842593768430144e-10,0.0006952332142070878
5.84999999999999e-10,0.000760297945519979
5.862221598417113e-10,0.0009207028260265074
5.871813379964533e-10,0.001092266574153946
5.880928226905675e-10,0.001265706132341835
5.887975873295926e-10,0.001407128319231335
5.893987936647958e-10,0.001526103711355595
5.89999999999999e-10,0.001648339116505757
5.906599811369568e-10,0.001718473307872915
5.915884792682677e-10,0.001681551427519545
5.922807443828876e-10,0.001593616636536431
5.930820883009539e-10,0.00146275031252604
5.940410441504765e-10,0.001263715705408817
5.945205220752377e-10,0.001150603692503373
5.94999999999999e-10,0.001022444391394852
5.956317608896579e-10,0.00082233214515388
5.962074979762358e-10,0.0005997214057996742
5.96927137847467e-10,0.0002806104015739534
5.977419449057485e-10,-0.0001655514298681908
5.984539613484591e-10,-0.000643807111881515
5.99226980674229e-10,-0.001199534442287579
5.99999999999999e-10,-0.001804538839358359
6.007568286716275e-10,-0.002545296667112509
6.017277525202308e-10,-0.003686244577508743
6.028000520421667e-10,-0.005153332489441409
6.037175578243884e-10,-0.006509516469663249
6.043587789121937e-10,-0.007513804320027492
6.049999999999989e-10,-0.008565281953262839
6.05772640984872e-10,-0.00982579353246313
6.064866880631089e-10,-0.01097169144880748
6.075483952467901e-10,-0.01278097577656021
6.085092259487098e-10,-0.01456720704111669
6.093988323219018e-10,-0.01634451053879372
6.099999999999989e-10,-0.01757742320862718
6.10955015734944e-10,-0.01950014697752831
6.117615394237682e-10,-0.02082825312033424
6.126117581391094e-10,-0.02140789085071821
6.137469975723851e-10,-0.01925776281703134
6.14373498786192e-10,-0.01579016326804502
6.149999999999989e-10,-0.009842716509945899
6.160295511401663e-10,0.006500687437691045
6.170609382082463e-10,0.03668687509234618
6.179350142364942e-10,0.0833286015096741
6.189869251672185e-10,0.1624961785365156
6.199999999999989e-10,0.2569426655410967
6.210241139942356e-10,0.3666323831823446
6.220161691108474e-10,0.4819317227341059
6.232036465943771e-10,0.6254117873151802
6.24101823297188e-10,0.7332985684946302
6.249999999999989e-10,0.8337884045191232
6.260144141906718e-10,0.9230688119771163
6.270413007611203e-10,0.9780263044938597
6.283058822443754e-10,1.013832626676144
6.291529411221871e-10,1.028756591347144
6.299999999999989e-10,1.039634821274167
6.310611281863144e-10,1.049657287913069
6.325444295427261e-10,1.05924216022361
6.339096828879182e-10,1.065179027993788
6.349999999999988e-10,1.068623089276588
6.36325355485949e-10,1.072136199389795
6.378584591154049e-10,1.075812877878379
6.389292295577018e-10,1.078097401869103
6.399999999999988e-10,1.080160094511436
6.411551895478637e-10,1.08200423358074
6.422632843348794e-10,1.083349123423717
6.436585176358778e-10,1.084685991002053
6.449999999999988e-10,1.085712506156491
6.463404423628509e-10,1.086720081578
6.475443548409805e-10,1.087704861311332
6.486834357174125e-10,1.088635083200256
6.493417178587056e-10,1.089158707431877
6.499999999999988e-10,1.089676524699051
6.50704890153725e-10,1.090167892383551
6.513657463292662e-10,1.09055165151275
6.520924635399093e-10,1.090909770442637
6.527534388017095e-10,1.091199148749322
6.534780360777396e-10,1.091481671520361
6.542390180388691e-10,1.091755005827783
6.546195090194339e-10,1.091880548607796
6.549999999999988e-10,1.092004711375691
6.555667758518206e-10,1.092193201612959
6.560550469887869e-10,1.092371030518497
6.568723245593482e-10,1.092674462376388
6.574553241682423e-10,1.092899499891045
6.583682008392936e-10,1.093245421182621
6.59140048126992e-10,1.093536230980093
6.595700240634953e-10,1.093691943053431
6.599999999999988e-10,1.093849191956901
6.605557854021638e-10,1.094005527684447
6.61100500403547e-10,1.09409423539406
6.61813949429076e-10,1.094133068779593
6.624109648696501e-10,1.094121865594232
6.632714957662513e-10,1.094049245069755
6.639970855088893e-10,1.093953603065462
