VT("/VOUT") X,VT("/VOUT") Y
0,1.099999520213127
6.063867353244816e-14,1.099999907549706
1.077288299999353e-13,1.100000221894463
2.019091429349095e-13,1.100000856809175
2.913162200984334e-13,1.100001465981444
4.701303744254812e-13,1.1000026924297
8.277586830795767e-13,1.100005106928122
1.356489807184361e-12,1.100008405777568
1.935979358225045e-12,1.100011456368672
2.609088751330736e-12,1.100014100931605
3.341553740905639e-12,1.100015830379937
4.108110544405565e-12,1.100016455476643
4.948895084007988e-12,1.100015989086049
5.931674743605911e-12,1.100014342926713
7.173367047528154e-12,1.100011291040678
8.565220138937381e-12,1.100007419665427
1.014314685456334e-11,1.100003275536336
1.145671700309154e-11,1.100000358168685
1.255925308556093e-11,1.099998377844764
1.35750858517375e-11,1.099996927245878
1.456054281600027e-11,1.09999580645393
1.56069180280805e-11,1.099994823041688
1.671622905388287e-11,1.099993860022263
1.819070319925045e-11,1.099992376697746
1.989760250780578e-11,1.099989788247255
2.117293636930965e-11,1.099986797842311
2.243149808593072e-11,1.099982338759746
2.379263382257963e-11,1.099975135612399
2.515897958077552e-11,1.099965166403097
2.659627338451055e-11,1.099951181071616
2.817629311065874e-11,1.09993274485398
2.996879531275221e-11,1.099903366753733
3.12462599049691e-11,1.099875444202034
3.253327343003248e-11,1.099844026782531
3.368802499775888e-11,1.099814797520813
3.464605034136665e-11,1.099790464718813
3.545819057649214e-11,1.099769970089946
3.615907555541477e-11,1.0997524294204
3.677695154087361e-11,1.099737083190458
3.734800169891573e-11,1.099722988090155
3.791464908712009e-11,1.099709069276397
3.854610706353014e-11,1.099693613267779
3.950390143903138e-11,1.099670246360397
4.030279976280103e-11,1.099650940805257
4.092485474679422e-11,1.099636230564144
4.157286626938917e-11,1.099621563338652
4.229643419879629e-11,1.099606751349807
4.313053604856812e-11,1.099593529195609
4.413710849638203e-11,1.099587896614459
4.504954484756757e-11,1.099599785594309
4.581613244285009e-11,1.099629725716637
4.648551963386437e-11,1.09967778892209
4.707807494768308e-11,1.099743698997102
4.761239684660626e-11,1.099827482092323
4.810728353594755e-11,1.09993052718392
4.85755944046305e-11,1.100061820269799
4.902404106364022e-11,1.100226868392144
4.946354481869318e-11,1.100419951728118
4.990498475326454e-11,1.100647975398496
5.034105155145247e-11,1.100909190402621
5.077944298955966e-11,1.10120976441595
5.122426364572049e-11,1.101543890376557
5.171989110598046e-11,1.101963865934567
5.206854840009397e-11,1.102296797817581
5.239565035187654e-11,1.102639108821313
5.2796461660854e-11,1.103099756850731
5.323892377271847e-11,1.103662066531973
5.373996084844528e-11,1.104364816337727
5.43162236237407e-11,1.105249730410588
5.493358814889635e-11,1.106271126162875
5.561859760000683e-11,1.107471768358731
5.64098488049747e-11,1.108923461564679
5.729170068998061e-11,1.110599235240224
5.821604088854499e-11,1.11239619721202
5.914839226084521e-11,1.114222723102414
6.007349605444005e-11,1.116016119867921
6.099664187833637e-11,1.117747587004726
6.194093818679862e-11,1.1194087077102
6.29453392934525e-11,1.12097616397812
6.404092782940745e-11,1.122288473963585
6.508416340008257e-11,1.122855042837724
6.621341898283414e-11,1.12206161055946
6.727389378145444e-11,1.119024459202982
6.817256479623947e-11,1.113786629822536
6.893179392069825e-11,1.106727975241929
6.958368419046794e-11,1.09835717088259
7.015789916934426e-11,1.088916377441038
7.06899555691629e-11,1.077149755354099
7.122626183349671e-11,1.061937084310562
7.184905605826597e-11,1.040188234870921
7.248237440081602e-11,1.013901672175546
7.314254574321849e-11,0.9822685868485714
